OBJECTID,NOM_POBLAD,FUENTE,CÓDIGO,CAT_POBLAD,DIST,PROV,Departamento,CÓD_INT,CATEGORIA,X,Y,N_BUSQDA,DEP_NORM,n_hospitales_10km
121568,PUEBLO NUEVO,INEI,1606010070,CASERÍO,CONTAMANA,UCAYALI,LORETO,1754,Centro Poblado Menor,-75.61702,-75.61702,PUEBLO NUEVO,LORETO,0
121569,NUEVO BELLAVISTA,INEI,1606030021,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1954,Centro Poblado Menor,-74.87171,-74.87171,NUEVO BELLAVISTA,LORETO,0
121570,MARISCAL CASTILLA,IGN,1606030022,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1954,Centro Poblado Menor,-74.78466,-74.78466,MARISCAL CASTILLA,LORETO,0
121571,NUEVO EGIPTO,IGN,,,CONTAMANA,UCAYALI,LORETO,1754,Centro Poblado Menor,-75.60278,-75.60278,NUEVO EGIPTO,LORETO,0
121572,NUEVO EDEN,IGN,,,CONTAMANA,UCAYALI,LORETO,1754,Centro Poblado Menor,-75.65728,-75.65728,NUEVO EDEN,LORETO,0
121573,PROGRESO,IGN,1606010042,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.03402,-75.03402,PROGRESO,LORETO,0
121574,SAN CARLOS,IGN,1606010046,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.02525,-75.02525,SAN CARLOS,LORETO,0
121575,SAN JUAN DE AMAQUIRIA,INEI,1606010047,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.81984,-74.81984,SAN JUAN DE AMAQUIRIA,LORETO,0
121576,AMAQUIRIA,INEI,1606010048,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.91503,-74.91503,AMAQUIRIA,LORETO,0
121577,TUMBES,IGN,1606010049,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.97991,-74.97991,TUMBES,LORETO,0
121578,HOLANDA,IGN,1606010050,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.98431,-74.98431,HOLANDA,LORETO,0
121579,SAN MIGUEL,INEI,1606010051,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.93688,-74.93688,SAN MIGUEL,LORETO,0
121580,SAN ROQUE,IGN,1606010052,CASERÍO,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.93256,-74.93256,SAN ROQUE,LORETO,0
121581,SANTA MARIA,INEI,1606010053,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.01432,-75.01432,SANTA MARIA,LORETO,0
121582,TRES UNIDOS,INEI,1606010054,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.07105,-75.07105,TRES UNIDOS,LORETO,0
121583,9 DE OCTUBRE,IGN,1606010055,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.18215,-75.18215,9 DE OCTUBRE,LORETO,0
121584,TRES HERMANOS,INEI,1606010056,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.18248,-75.18248,TRES HERMANOS,LORETO,0
121585,SANTA ROSA,IGN,1606010057,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.1765,-75.1765,SANTA ROSA,LORETO,0
121586,FRAY MARTIN PISQUI,INEI,1606010058,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.1439,-75.1439,FRAY MARTIN PISQUI,LORETO,0
121587,OBISPO IRAZOLA,INEI,1606010059,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.24623,-75.24623,OBISPO IRAZOLA,LORETO,0
121588,PUERTO PRADO,IGN,1606010060,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.29183,-75.29183,PUERTO PRADO,LORETO,0
121589,JERUSALEN,IGN,1606010061,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.33343,-75.33343,JERUSALEN,LORETO,0
121590,VENCEDOR,IGN,1606010062,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.30669,-75.30669,VENCEDOR,LORETO,0
121591,PALESTINA,IGN,1606010063,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.34289,-75.34289,PALESTINA,LORETO,0
121592,GILGAL,IGN,1606010064,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.3175,-75.3175,GILGAL,LORETO,0
121593,TUPAC AMARU,INEI,1606010065,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.34849,-75.34849,TUPAC AMARU,LORETO,0
121594,CHARASMANA,IGN,1606010066,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.36945,-75.36945,CHARASMANA,LORETO,0
121595,NUEVO AÑAMPA,INEI,1606010067,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.38492,-75.38492,NUEVO AÑAMPA,LORETO,0
121596,ARCO IRIS,INEI,1606010068,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.42923,-75.42923,ARCO IRIS,LORETO,0
121597,MANCO CAPAC,INEI,1606010069,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.4517,-75.4517,MANCO CAPAC,LORETO,0
121598,LA CUMBRE,INEI,1606010071,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.45595,-75.45595,LA CUMBRE,LORETO,0
121599,EDEN,IGN,1606010072,CASERÍO,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.49348,-75.49348,EDEN,LORETO,0
121600,TIRUNTAN,IGN,1606030001,PUEBLO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Capital de Distrito,-74.84016,-74.84016,TIRUNTAN,LORETO,0
121601,ROABOYA,IGN,1606030002,PUEBLO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.92893,-74.92893,ROABOYA,LORETO,0
121602,PAHOYHAN,IGN,1606030003,PUEBLO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.998,-74.998,PAHOYHAN,LORETO,0
121603,NUEVO GALILEO,INEI,1606030004,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.0095,-75.0095,NUEVO GALILEO,LORETO,0
121604,CUNSHAMAY,INEI,1606030005,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.98772,-74.98772,CUNSHAMAY,LORETO,0
121605,SANTA ANA,IGN,1606030006,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.00267,-75.00267,SANTA ANA,LORETO,0
121606,ROABOYA NATIVA,IGN,1606030007,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.90452,-74.90452,ROABOYA NATIVA,LORETO,0
121607,PAOCOCHA,IGN,1606030008,ANEXO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.99504,-74.99504,PAOCOCHA,LORETO,0
121608,SHARAMASHO,IGN,1606030010,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.90975,-74.90975,SHARAMASHO,LORETO,0
121609,PORVENIR,INEI,1606030011,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.87344,-74.87344,PORVENIR,LORETO,0
121610,SAN JERONIMO,IGN,1606030012,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.75793,-74.75793,SAN JERONIMO,LORETO,0
121611,SAN JOSE DE VINUYA,IGN,1606030013,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.71163,-74.71163,SAN JOSE DE VINUYA,LORETO,0
121612,SANTA LUCITA,INEI,1606030014,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.67937,-74.67937,SANTA LUCITA,LORETO,0
121613,ALFONSO UGARTE,IGN,1606030015,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.82293,-74.82293,ALFONSO UGARTE,LORETO,0
121614,NUEVO SAN MARTIN,IGN,1606030016,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.85505,-74.85505,NUEVO SAN MARTIN,LORETO,0
121615,SAN ANTONIO,IGN,1606030017,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.90904,-74.90904,SAN ANTONIO,LORETO,0
121616,SAN FRANCISCO,IGN,1606030018,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.72881,-74.72881,SAN FRANCISCO,LORETO,0
121617,PUEBLO LIBRE,INEI,1606030019,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.83088,-74.83088,PUEBLO LIBRE,LORETO,0
121618,NUEVO LORETO,IGN,1606030020,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.77618,-74.77618,NUEVO LORETO,LORETO,0
121619,NUEVO BELLAVISTA,IGN,1606030021,CASERÍO,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.7934,-74.7934,NUEVO BELLAVISTA,LORETO,0
121620,SANTA ROSA DE CASHIBOYA,IGN,,,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.91597,-74.91597,SANTA ROSA DE CASHIBOYA,LORETO,0
121621,SAN PABLO,IGN,,,CONTAMANA,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.83812,-74.83812,SAN PABLO,LORETO,0
121622,SAN PABLO VIEJO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.99292,-74.99292,SAN PABLO VIEJO,LORETO,0
121623,SAN PABLO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.995,-74.995,SAN PABLO,LORETO,0
121624,SAN MARTIN,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.83905,-74.83905,SAN MARTIN,LORETO,0
121625,SAN ANTONNIO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.89827,-74.89827,SAN ANTONNIO,LORETO,0
121626,SHUYAL,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1955,Centro Poblado Menor,-74.90968,-74.90968,SHUYAL,LORETO,0
121627,NUEVO SAN JERONIMO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.75433,-74.75433,NUEVO SAN JERONIMO,LORETO,0
121628,LORETO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.77098,-74.77098,LORETO,LORETO,0
121629,TINTIPOYA,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.7263,-74.7263,TINTIPOYA,LORETO,0
121630,ZANCUDO,IGN,,,PADRE MARQUEZ,UCAYALI,LORETO,1195,Centro Poblado Menor,-74.70884,-74.70884,ZANCUDO,LORETO,0
121631,CUSHUSHCAYA,IGN,,,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.04328,-75.04328,CUSHUSHCAYA,LORETO,0
121632,GILBOA,IGN,,,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.04631,-75.04631,GILBOA,LORETO,0
121633,SAN MARTIN,IGN,,,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.15467,-75.15467,SAN MARTIN,LORETO,0
121634,YAPATIA,IGN,,,CONTAMANA,UCAYALI,LORETO,1855,Centro Poblado Menor,-75.41146,-75.41146,YAPATIA,LORETO,0
121635,HECTOR,IGN,,,CONTAMANA,UCAYALI,LORETO,1755,Centro Poblado Menor,-75.57321,-75.57321,HECTOR,LORETO,0
121636,CARACHUPA,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.12149,-75.12149,CARACHUPA,LORETO,0
121637,SANTA MARTA,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.17757,-75.17757,SANTA MARTA,LORETO,0
121638,DOS UNIDOS,IGN,,,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.28272,-75.28272,DOS UNIDOS,LORETO,0
121639,ESPERANZA,IGN,,,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.26693,-75.26693,ESPERANZA,LORETO,0
121640,SAN PEDRO,IGN,,,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.26149,-75.26149,SAN PEDRO,LORETO,0
121641,SHIHUARCO,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.23723,-75.23723,SHIHUARCO,LORETO,0
121642,SHANAILLO VIEJO,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.10264,-75.10264,SHANAILLO VIEJO,LORETO,0
121643,OLAYA,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.04636,-75.04636,OLAYA,LORETO,0
121644,INSTITUTO LINGUÍSTICO,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.03469,-75.03469,INSTITUTO LINGUÍSTICO,LORETO,0
121645,SHEPANYA,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.04017,-75.04017,SHEPANYA,LORETO,0
121646,VENCEDOR,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.96664,-74.96664,VENCEDOR,LORETO,0
121647,BASE MAQUÍA,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.95397,-74.95397,BASE MAQUÍA,LORETO,0
121648,SUCRE,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.95653,-74.95653,SUCRE,LORETO,0
121649,AARON,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.95397,-74.95397,AARON,LORETO,0
121650,TULUMAYO,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.99747,-74.99747,TULUMAYO,LORETO,0
121651,YARINA,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.94281,-74.94281,YARINA,LORETO,0
121652,PACAYA,IGN,,,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.9394,-74.9394,PACAYA,LORETO,0
121653,ANA MARÍA,IGN,,,ALTO TAPICHE,REQUENA,LORETO,2056,Centro Poblado Menor,-74.1396,-74.1396,ANA MARÍA,LORETO,0
121654,CONTAMANA,IGN,1606010001,CIUDAD,CONTAMANA,UCAYALI,LORETO,1856,Capital de Distrito,-75.00681,-75.00681,CONTAMANA,LORETO,0
121655,PERLA DEL UCAYALI,INEI,1606010002,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.14864,-75.14864,PERLA DEL UCAYALI,LORETO,0
121656,NUEVO OLAYA,INEI,1606010003,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.07482,-75.07482,NUEVO OLAYA,LORETO,0
121657,SHANAILLO,IGN,1606010004,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.11755,-75.11755,SHANAILLO,LORETO,0
121658,ALAN GARCIA,INEI,1606010005,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.12074,-75.12074,ALAN GARCIA,LORETO,0
121659,SAN ANTONIO AGUAS CALIENTES,INEI,1606010006,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.91373,-74.91373,SAN ANTONIO AGUAS CALIENTES,LORETO,0
121660,SAN FRANCISCO,INEI,1606010007,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.1229,-75.1229,SAN FRANCISCO,LORETO,0
121661,MILAGRITOS,INEI,1606010008,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.08924,-75.08924,MILAGRITOS,LORETO,0
121662,SAN MIGUEL AGUAS CALIENTES,IGN,1606010009,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.98448,-74.98448,SAN MIGUEL AGUAS CALIENTES,LORETO,0
121663,SAN MARCOS,INEI,1606010010,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.09084,-75.09084,SAN MARCOS,LORETO,0
121664,PACASMAYO,IGN,1606010011,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.07443,-75.07443,PACASMAYO,LORETO,0
121665,SAN MARTÍN,IGN,1606010012,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.06968,-75.06968,SAN MARTÍN,LORETO,0
121666,SUAYA,IGN,1606010013,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.04904,-75.04904,SUAYA,LORETO,0
121667,SAN SALVADOR,IGN,1606010014,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.03915,-75.03915,SAN SALVADOR,LORETO,0
121668,NUEVO PROGRESO,IGN,1606010015,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.96697,-74.96697,NUEVO PROGRESO,LORETO,0
121669,BETANIA,INEI,1606010016,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.88561,-74.88561,BETANIA,LORETO,0
121670,GOLONDRINA DE SUAYA,INEI,1606010017,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.21979,-75.21979,GOLONDRINA DE SUAYA,LORETO,0
121671,NUEVO PARAISO,INEI,1606010018,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.89079,-74.89079,NUEVO PARAISO,LORETO,0
121672,NUEVO SAN JUAN,INEI,1606010019,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.97028,-74.97028,NUEVO SAN JUAN,LORETO,0
121673,LIBERTAD,IGN,1606010020,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.99568,-74.99568,LIBERTAD,LORETO,0
121674,NUEVO BELEN,INEI,1606010021,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.92503,-74.92503,NUEVO BELEN,LORETO,0
121675,BELLAVISTA,IGN,1606010022,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.98709,-74.98709,BELLAVISTA,LORETO,0
121676,SAN PEDRO,IGN,1606010023,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.20711,-75.20711,SAN PEDRO,LORETO,0
121677,LOURDES CHIATIPISHCA,INEI,1606010024,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.10638,-75.10638,LOURDES CHIATIPISHCA,LORETO,0
121678,CANAAN DE CHIATIPISHCA,INEI,1606010025,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.2465,-75.2465,CANAAN DE CHIATIPISHCA,LORETO,0
121679,CANAAN,IGN,1606010026,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.97189,-74.97189,CANAAN,LORETO,0
121680,NUEVO AARON,INEI,1606010027,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.97622,-74.97622,NUEVO AARON,LORETO,0
121681,SAN MARTIN CHIATIPISHCA,INEI,1606010028,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.23072,-75.23072,SAN MARTIN CHIATIPISHCA,LORETO,0
121682,PUERTO ORIENTE,IGN,1606010029,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.96244,-74.96244,PUERTO ORIENTE,LORETO,0
121683,NUEVA ALIANZA,INEI,1606010030,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.99954,-74.99954,NUEVA ALIANZA,LORETO,0
121684,NUEVO SUCRE,INEI,1606010032,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.91795,-74.91795,NUEVO SUCRE,LORETO,0
121685,LA UNION,IGN,1606010034,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.04834,-75.04834,LA UNION,LORETO,0
121686,SANTA ROSA,IGN,1606010035,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.00214,-75.00214,SANTA ROSA,LORETO,0
121687,TENIENTE CORNEJO PORTUGAL,INEI,1606010036,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.96748,-74.96748,TENIENTE CORNEJO PORTUGAL,LORETO,0
121688,SAN JUAN CHIATIPISHCA,INEI,1606010037,CASERÍO,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.32056,-75.32056,SAN JUAN CHIATIPISHCA,LORETO,0
121689,SAN PABLO DE SINUYA,INEI,1606010038,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.69344,-74.69344,SAN PABLO DE SINUYA,LORETO,0
121690,SAN JOSE,INEI,1606010039,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.85917,-74.85917,SAN JOSE,LORETO,0
121691,SANTA CLARA,INEI,1606010040,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.94757,-74.94757,SANTA CLARA,LORETO,0
121692,NUEVO SAN JOSE,INEI,1606010041,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.87115,-74.87115,NUEVO SAN JOSE,LORETO,0
121693,LIBERTADOR,IGN,1606010043,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.93688,-74.93688,LIBERTADOR,LORETO,0
121694,JULIO C. ARANA,INEI,1606010044,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.9289,-74.9289,JULIO C. ARANA,LORETO,0
121695,CASHIBOYA,INEI,1606010045,CASERÍO,CONTAMANA,UCAYALI,LORETO,1956,Centro Poblado Menor,-74.8445,-74.8445,CASHIBOYA,LORETO,0
121696,INAHUAYA,IGN,1606020001,PUEBLO,INAHUAYA,UCAYALI,LORETO,1856,Capital de Distrito,-75.26522,-75.26522,INAHUAYA,LORETO,0
121697,SAN JOSE,IGN,1606020004,CASERÍO,INAHUAYA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.11956,-75.11956,SAN JOSE,LORETO,0
121698,JOSE OLAYA,IGN,1606020005,CASERÍO,INAHUAYA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.18877,-75.18877,JOSE OLAYA,LORETO,0
121699,SANTA ROSA,IGN,1606020006,OTROS,INAHUAYA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.20128,-75.20128,SANTA ROSA,LORETO,0
121700,IPUANO,IGN,1606020007,CASERÍO,INAHUAYA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.24497,-75.24497,IPUANO,LORETO,0
121701,PAMPA HERMOSA,IGN,1606040001,PUEBLO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Capital de Distrito,-75.29432,-75.29432,PAMPA HERMOSA,LORETO,0
121702,PERILLO,IGN,1606040002,PUEBLO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.14892,-75.14892,PERILLO,LORETO,0
121703,LOS OLIVOS,IGN,1606040003,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.10713,-75.10713,LOS OLIVOS,LORETO,0
121704,CANELOS,IGN,1606040004,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.11322,-75.11322,CANELOS,LORETO,0
121705,SETURIA,IGN,1606040005,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.2105,-75.2105,SETURIA,LORETO,0
121706,VARGAS GUERRA,IGN,1606040006,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.22468,-75.22468,VARGAS GUERRA,LORETO,0
121707,PACASHANAYA,IGN,1606040007,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.19073,-75.19073,PACASHANAYA,LORETO,0
121708,PUERTO NUEVO,IGN,1606040008,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.16207,-75.16207,PUERTO NUEVO,LORETO,0
121709,LIBERTAD,IGN,1606040009,OTROS,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.31957,-75.31957,LIBERTAD,LORETO,0
121710,ISULAYO,IGN,1606040010,OTROS,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.37863,-75.37863,ISULAYO,LORETO,0
121711,BELAUNDE,IGN,1606040011,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.46117,-75.46117,BELAUNDE,LORETO,0
121712,ALAN,IGN,1606040012,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.44437,-75.44437,ALAN,LORETO,0
121713,SAN MARTIN,IGN,1606040013,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.47609,-75.47609,SAN MARTIN,LORETO,0
121714,NUEVO PUERTO ADELINA,INEI,1606040014,OTROS,PAMPA HERMOSA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.499,-75.499,NUEVO PUERTO ADELINA,LORETO,0
121715,PUERTO ESPERANZA,INEI,1606040015,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1756,Centro Poblado Menor,-75.51762,-75.51762,PUERTO ESPERANZA,LORETO,0
121716,SAN PEDRO,INEI,1606040016,CASERÍO,PAMPA HERMOSA,UCAYALI,LORETO,1756,Centro Poblado Menor,-75.52286,-75.52286,SAN PEDRO,LORETO,0
121717,SUPAY,IGN,,,CONTAMANA,UCAYALI,LORETO,1856,Centro Poblado Menor,-75.06929,-75.06929,SUPAY,LORETO,0
121718,FATIMA,INEI,1605020008,CASERÍO,ALTO TAPICHE,REQUENA,LORETO,2057,Centro Poblado Menor,-74.34512,-74.34512,FATIMA,LORETO,0
121719,LIMON COCHA,INEI,1605020009,OTROS,ALTO TAPICHE,REQUENA,LORETO,2057,Centro Poblado Menor,-74.32905,-74.32905,LIMON COCHA,LORETO,0
